DateTime, Transaction, LineID.From, LineID.To, Duration, Charge, HandsetID.From, HandsetModel.From
2005-01-07 09:58:19,call,93,47,240,744.0,93,nokia-1200
2005-01-07 10:13:59,call,48,43,587,1819.7,48,nokia-1200
2005-01-07 10:39:58,call,62,40,411,1274.1,62,motorola-c113
2005-01-07 11:05:31,call,96,76,305,945.5,96,nokia-1100
2005-01-07 11:23:33,balance inquiry,66,,,0,66,nokia-1100
2005-01-07 11:34:09,call,10,2,544,1686.4,10,blackberry curve
2005-01-07 11:50:34,call,99,38,877,2718.7,99,nokia-1100
2005-01-07 12:09:05,call,47,25,198,613.8,47,motorola-c113
2005-01-07 12:15:15,call,3,4,180,558.0,3,nokia-1100
2005-01-07 13:07:28,call,72,93,611,1894.1,72,nokia-1100
2005-01-07 13:22:47,call,94,44,187,579.7,94,motorola-c113
2005-01-07 13:37:20,call,3,40,123,381.3,3,nokia-1100
2005-01-07 13:40:36,call,29,23,178,551.8,29,motorola-c113
2005-01-07 13:57:12,balance inquiry,64,,,0,64,nokia-1200
2005-01-07 13:58:18,call,13,83,272,843.2,13,nokia-1100
2005-01-07 14:02:33,call,58,67,180,558.0,58,motorola-c113
2005-01-07 14:04:40,call,32,23,493,1528.3,32,blackberry curve
2005-01-07 14:37:37,call,66,46,555,1720.5,66,nokia-1100
2005-01-07 14:51:55,balance inquiry,67,,,0,67,blackberry curve
2005-01-07 15:24:36,call,42,24,257,796.7,42,nokia-1100
2005-01-07 15:53:07,call,26,51,40,124.0,26,motorola-c113
2005-01-07 16:24:24,call,62,49,791,2452.1,62,motorola-c113
2005-01-07 16:32:14,call,86,32,321,995.1,86,motorola-c113
2005-01-07 16:41:20,call,81,22,363,1125.3,81,nokia-1100
2005-01-07 16:45:41,call,4,26,187,579.7,4,nokia-1100
2005-01-07 16:58:11,call,83,13,9,27.9,83,nokia-1100
2005-01-07 16:58:23,call,20,58,1553,4814.3,20,motorola-c113
2005-01-07 16:59:02,call,24,10,8,24.8,24,nokia-1200
2005-01-07 17:14:39,call,32,11,140,434.0,32,blackberry curve
2005-01-07 18:13:14,call,3,30,364,1128.4,3,nokia-1100
2005-01-07 18:28:34,call,91,77,819,2538.9,91,motorola-c113
2005-01-07 18:53:52,call,49,62,11,34.1,49,motorola-c113
2005-01-07 19:02:23,call,22,18,20,62.0,22,nokia-1100
2005-01-07 19:49:16,call,21,15,533,1652.3,21,nokia-1200
2005-01-07 19:57:17,call,6,11,306,948.6,6,nokia-1200
2005-01-07 19:59:03,topup,7,,,-500,7,motorola-c113
2005-01-07 20:11:40,call,92,24,796,2467.6,92,blackberry curve
2005-01-07 20:24:13,balance inquiry,39,,,0,39,blackberry curve
2005-01-07 20:46:43,sms,67,34,,50,67,blackberry curve
2005-01-07 21:01:27,call,84,13,27,83.7,84,motorola-c113
2005-01-07 22:15:41,topup,39,,,-1000,39,blackberry curve
2005-01-07 22:29:09,call,26,51,32,99.2,26,motorola-c113
2005-01-07 22:43:05,call,72,59,455,1410.5,72,nokia-1100
2005-01-07 23:12:46,sms,65,22,,50,65,nokia-1200
2005-01-07 23:14:14,call,22,12,277,858.7,22,nokia-1100
2005-01-07 23:37:55,call,67,41,304,942.4,67,blackberry curve
2005-01-07 23:52:20,balance inquiry,36,,,0,36,nokia-1100
2005-01-08 00:04:12,call,75,34,1207,3741.7,75,nokia-1200
2005-01-08 01:05:04,call,6,23,97,300.7,6,nokia-1200
2005-01-08 01:14:46,call,31,48,54,167.4,31,motorola-c113
2005-01-08 01:24:57,topup,13,,,-1000,13,nokia-1100
2005-01-08 01:33:13,call,26,51,855,2650.5,26,motorola-c113
2005-01-08 01:40:19,call,67,36,87,269.7,67,blackberry curve
2005-01-08 01:58:59,call,97,54,29,89.9,97,motorola-c113
2005-01-08 02:13:58,call,55,26,99,306.9,55,nokia-1100
2005-01-08 02:24:59,call,59,88,87,269.7,59,nokia-1200
2005-01-08 02:32:02,call,96,80,821,2545.1,96,nokia-1100
2005-01-08 02:32:28,balance inquiry,1,,,0,1,motorola-c113
2005-01-08 02:37:06,sms,13,4,,50,13,nokia-1100
2005-01-08 03:17:56,call,84,13,418,1295.8,84,motorola-c113
2005-01-08 03:18:36,call,32,5,5,15.5,32,blackberry curve
2005-01-08 03:20:41,call,70,66,186,576.6,70,motorola-c113
2005-01-08 04:13:39,call,11,6,49,151.9,11,motorola-c113
2005-01-08 04:57:26,call,67,58,64,198.4,67,blackberry curve
2005-01-08 05:10:19,call,12,5,109,337.9,12,motorola-c113
2005-01-08 05:53:48,call,13,11,1621,5025.1,13,nokia-1100
2005-01-08 06:00:57,call,19,7,1,3.1,19,nokia-1200
2005-01-08 06:09:37,call,79,10,237,734.7,79,nokia-1100
2005-01-08 06:14:42,balance inquiry,30,,,0,30,nokia-1100
2005-01-08 06:46:39,call,29,6,125,387.5,29,motorola-c113
2005-01-08 07:02:21,call,41,4,803,2489.3,41,nokia-1200
2005-01-08 07:10:15,call,55,22,28,86.8,55,nokia-1100
2005-01-08 07:16:06,call,7,20,632,1959.2,7,motorola-c113
2005-01-08 07:26:33,call,41,23,1240,3844.0,41,nokia-1200
2005-01-08 07:56:11,call,16,0,79,244.9,16,nokia-1100
2005-01-08 08:16:09,call,82,34,101,313.1,82,motorola-c113
2005-01-08 08:26:25,call,16,21,156,483.6,16,nokia-1100
2005-01-08 08:55:51,call,29,23,623,1931.3,29,motorola-c113
2005-01-08 09:12:08,call,57,15,671,2080.1,57,nokia-1100
2005-01-08 09:48:22,call,96,14,88,272.8,96,nokia-1100
2005-01-08 09:51:33,call,38,2,552,1711.2,38,nokia-1100
2005-01-08 10:13:04,call,72,93,306,948.6,72,nokia-1100
2005-01-08 11:15:40,balance inquiry,1,,,0,1,motorola-c113
2005-01-08 11:22:24,balance inquiry,23,,,0,23,motorola-c113
2005-01-08 12:21:38,call,80,26,548,1698.8,80,nokia-1200
2005-01-08 12:30:52,call,9,6,742,2300.2,9,motorola-c113
2005-01-08 13:02:12,call,13,83,282,874.2,13,nokia-1100
2005-01-08 13:12:03,topup,27,,,-1000,27,nokia-1100
2005-01-08 13:25:59,call,13,4,66,204.6,13,nokia-1100
2005-01-08 13:32:41,call,7,20,315,976.5,7,motorola-c113
2005-01-08 13:55:44,call,23,6,543,1683.3,23,motorola-c113
2005-01-08 14:18:53,sms,57,40,,50,57,nokia-1100
2005-01-08 15:05:59,call,10,79,62,192.2,10,blackberry curve
2005-01-08 15:21:46,call,64,7,122,378.2,64,nokia-1200
2005-01-08 16:41:46,topup,87,,,-5000,87,blackberry curve
2005-01-08 16:58:43,sms,35,33,,50,35,nokia-1200
2005-01-08 17:18:55,topup,53,,,-500,53,motorola-c113
2005-01-08 17:38:00,call,54,41,108,334.8,54,nokia-1100
2005-01-08 17:40:12,balance inquiry,46,,,0,46,motorola-c113
2005-01-08 17:43:02,topup,42,,,-500,42,nokia-1100
2005-01-08 18:18:10,call,31,48,945,2929.5,31,motorola-c113
2005-01-08 18:25:35,call,32,5,576,1785.6,32,blackberry curve
2005-01-08 18:38:51,call,17,3,413,1280.3,17,nokia-1200
2005-01-08 18:44:58,sms,8,15,,50,8,motorola-c113
2005-01-08 18:59:27,call,86,43,1098,3403.8,86,motorola-c113
2005-01-08 19:15:38,call,36,2,188,582.8,36,nokia-1100
2005-01-08 19:24:11,call,73,23,149,461.9,73,blackberry curve
2005-01-08 19:27:51,sms,43,48,,50,43,nokia-1200
2005-01-08 19:38:08,call,90,62,762,2362.2,90,nokia-1100
2005-01-08 19:51:44,topup,20,,,-500,20,motorola-c113
2005-01-08 20:16:02,call,58,46,91,282.1,58,motorola-c113
2005-01-08 21:10:54,call,5,17,211,654.1,5,nokia-1200
2005-01-08 21:21:36,call,3,0,17,52.7,3,nokia-1100
2005-01-08 21:40:58,call,93,72,424,1314.4,93,nokia-1200
2005-01-08 22:02:07,call,67,34,195,604.5,67,blackberry curve
2005-01-08 22:31:40,call,43,48,230,713.0,43,nokia-1200
2005-01-08 22:46:52,call,3,43,301,933.1,3,nokia-1100
2005-01-08 23:07:23,call,5,46,154,477.4,5,nokia-1200
2005-01-09 00:27:34,call,67,34,316,979.6,67,blackberry curve
2005-01-09 00:41:39,call,40,3,271,840.1,40,nokia-1100
2005-01-09 01:09:42,call,9,62,128,396.8,9,motorola-c113
2005-01-09 02:24:43,call,82,34,667,2067.7,82,motorola-c113
2005-01-09 03:01:16,call,3,17,65,201.5,3,nokia-1100
2005-01-09 03:18:36,sms,67,34,,50,67,blackberry curve
2005-01-09 03:26:33,call,6,86,50,155.0,6,nokia-1200
2005-01-09 03:51:33,call,32,11,1012,3137.2,32,blackberry curve
2005-01-09 04:35:41,call,48,5,350,1085.0,48,nokia-1200
2005-01-09 04:48:31,call,57,40,292,905.2,57,nokia-1100
2005-01-09 04:59:17,call,88,63,13,40.3,88,nokia-1200
2005-01-09 05:13:04,call,93,72,211,654.1,93,nokia-1200
2005-01-09 05:31:45,call,62,97,464,1438.4,62,motorola-c113
2005-01-09 06:12:45,call,73,31,230,713.0,73,blackberry curve
2005-01-09 06:30:50,call,61,40,86,266.6,61,nokia-1100
2005-01-09 06:32:21,call,82,51,292,905.2,82,motorola-c113
2005-01-09 07:14:50,call,88,59,230,713.0,88,nokia-1200
2005-01-09 07:39:13,call,82,64,255,790.5,82,motorola-c113
2005-01-09 08:42:00,call,40,17,91,282.1,40,nokia-1100
2005-01-09 09:11:34,call,41,6,107,331.7,41,nokia-1200
2005-01-09 09:21:29,call,30,19,449,1391.9,30,nokia-1100
2005-01-09 09:33:39,call,68,15,118,365.8,68,nokia-1200
2005-01-09 11:41:27,call,30,82,354,1097.4,30,nokia-1100
2005-01-09 11:52:31,topup,75,,,-500,75,nokia-1200
2005-01-09 12:20:45,call,58,46,463,1435.3,58,motorola-c113
2005-01-09 12:45:32,call,62,40,562,1742.2,62,motorola-c113
2005-01-09 13:16:59,topup,62,,,-10000,62,motorola-c113
2005-01-09 13:17:21,sms,35,14,,50,35,nokia-1200
2005-01-09 13:57:06,call,34,4,249,771.9,34,nokia-1100
2005-01-09 14:06:38,call,26,4,221,685.1,26,motorola-c113
2005-01-09 14:42:09,call,69,6,619,1918.9,69,motorola-c113
2005-01-09 15:01:27,call,26,8,201,623.1,26,motorola-c113
2005-01-09 15:20:27,call,65,22,302,936.2,65,nokia-1200
2005-01-09 15:44:23,call,28,2,277,858.7,28,motorola-c113
2005-01-09 16:09:56,call,11,63,1189,3685.9,11,motorola-c113
2005-01-09 16:21:07,call,6,23,38,117.8,6,nokia-1200
2005-01-09 16:33:56,call,23,3,1030,3193.0,23,motorola-c113
2005-01-09 16:47:52,call,54,15,1278,3961.8,54,nokia-1100
2005-01-09 17:06:13,call,35,33,6,18.6,35,nokia-1200
2005-01-09 18:35:54,call,61,0,234,725.4,61,nokia-1100
2005-01-09 18:49:24,call,1,29,1374,4259.4,1,motorola-c113
2005-01-09 19:05:50,balance inquiry,72,,,0,72,nokia-1100
2005-01-09 19:10:43,call,23,3,179,554.9,23,motorola-c113
2005-01-09 19:51:28,call,64,7,143,443.3,64,nokia-1200
2005-01-09 20:05:38,call,48,15,235,728.5,48,nokia-1200
2005-01-09 20:58:23,call,21,16,270,837.0,21,nokia-1200
2005-01-09 21:38:46,call,30,5,18,55.8,30,nokia-1100
2005-01-09 22:13:05,call,23,41,63,195.3,23,motorola-c113
2005-01-09 22:52:47,call,5,17,354,1097.4,5,nokia-1200
2005-01-09 23:07:04,topup,73,,,-5000,73,blackberry curve
2005-01-09 23:36:10,call,48,35,29,89.9,48,nokia-1200
2005-01-09 23:38:04,call,3,40,847,2625.7,3,nokia-1100
2005-01-09 23:46:34,call,36,59,761,2359.1,36,nokia-1100
2005-01-09 23:49:20,call,16,21,502,1556.2,16,nokia-1100
2005-01-09 23:50:59,call,1,93,291,902.1,1,motorola-c113
2005-01-10 00:05:55,call,62,97,358,1109.8,62,motorola-c113
2005-01-10 00:27:23,call,23,3,393,1218.3,23,motorola-c113
2005-01-10 00:43:11,call,61,40,567,1757.7,61,nokia-1100
2005-01-10 01:28:35,sms,70,66,,50,70,motorola-c113
2005-01-10 01:47:12,call,97,34,394,1221.4,97,motorola-c113
2005-01-10 02:36:21,call,72,59,1449,4491.9,72,nokia-1100
2005-01-10 02:38:29,topup,41,,,-5000,41,nokia-1200
2005-01-10 02:53:43,call,51,39,96,297.6,51,motorola-c113
2005-01-10 03:07:10,call,69,6,458,1419.8,69,motorola-c113
2005-01-10 03:20:15,call,31,73,171,530.1,31,motorola-c113
2005-01-10 03:54:42,balance inquiry,5,,,0,5,nokia-1200
2005-01-10 04:13:35,call,34,77,456,1413.6,34,nokia-1100
2005-01-10 04:46:56,call,23,3,464,1438.4,23,motorola-c113
2005-01-10 04:47:15,call,14,96,517,1602.7,14,nokia-1200
2005-01-10 05:40:31,call,79,10,27,83.7,79,nokia-1100
2005-01-10 06:11:55,call,79,22,331,1026.1,79,nokia-1100
2005-01-10 06:25:09,call,74,43,52,161.2,74,nokia-1200
2005-01-10 06:41:45,call,21,16,386,1196.6,21,nokia-1200
2005-01-10 08:08:27,call,4,3,820,2542.0,4,nokia-1100
2005-01-10 08:35:32,call,3,0,577,1788.7,3,nokia-1100
2005-01-10 09:21:38,call,81,27,923,2861.3,81,nokia-1100
2005-01-10 09:53:27,call,21,15,707,2191.7,21,nokia-1200
2005-01-10 10:17:58,call,58,10,1,3.1,58,motorola-c113
2005-01-10 10:37:33,call,28,2,155,480.5,28,motorola-c113
2005-01-10 10:41:38,topup,61,,,-5000,61,nokia-1100
2005-01-10 10:42:54,balance inquiry,61,,,0,61,nokia-1100
2005-01-10 11:34:18,balance inquiry,3,,,0,3,nokia-1100
2005-01-10 12:02:04,call,66,46,569,1763.9,66,nokia-1100
2005-01-10 12:22:52,call,82,64,418,1295.8,82,motorola-c113
2005-01-10 12:33:22,call,14,96,59,182.9,14,nokia-1200
2005-01-10 12:39:31,call,42,14,183,567.3,42,nokia-1100
2005-01-10 12:53:30,balance inquiry,39,,,0,39,blackberry curve
2005-01-10 12:58:49,call,96,80,53,164.3,96,nokia-1100
2005-01-10 13:50:56,call,26,51,10,31.0,26,motorola-c113
2005-01-10 13:58:40,call,74,43,59,182.9,74,nokia-1200
2005-01-10 14:10:41,call,50,49,36,111.6,50,nokia-1100
2005-01-10 15:15:26,sms,48,5,,50,48,nokia-1200
2005-01-10 15:59:54,call,24,42,73,226.3,24,nokia-1200
2005-01-10 16:45:15,call,27,15,1178,3651.8,27,nokia-1100
2005-01-10 17:31:07,sms,48,35,,50,48,nokia-1200
2005-01-10 17:40:27,call,93,72,883,2737.3,93,nokia-1200
2005-01-10 17:59:19,call,3,40,248,768.8,3,nokia-1100
2005-01-10 19:19:40,call,29,23,565,1751.5,29,motorola-c113
2005-01-10 19:35:03,call,75,57,91,282.1,75,nokia-1200
2005-01-10 20:04:17,call,26,8,1400,4340.0,26,motorola-c113
2005-01-10 20:07:17,call,90,70,229,709.9,90,nokia-1100
2005-01-10 20:16:07,topup,10,,,-2000,10,blackberry curve
2005-01-10 20:40:54,call,73,23,59,182.9,73,blackberry curve
2005-01-10 21:51:19,call,74,43,121,375.1,74,nokia-1200
2005-01-10 23:00:39,call,92,24,22,68.2,92,blackberry curve
2005-01-10 23:50:39,call,72,40,331,1026.1,72,nokia-1100
2005-01-11 00:06:52,call,47,4,94,291.4,47,motorola-c113
2005-01-11 00:58:24,call,66,46,252,781.2,66,nokia-1100
2005-01-11 01:06:46,call,55,22,269,833.9,55,nokia-1100
2005-01-11 01:52:43,call,3,0,499,1546.9,3,nokia-1100
2005-01-11 02:24:55,call,88,59,373,1156.3,88,nokia-1200
2005-01-11 02:46:32,call,4,41,377,1168.7,4,nokia-1100
2005-01-11 03:58:16,call,61,0,140,434.0,61,nokia-1100
2005-01-11 04:07:27,topup,1,,,-500,1,motorola-c113
2005-01-11 04:40:11,call,64,7,711,2204.1,64,nokia-1200
2005-01-11 06:23:56,call,68,15,214,663.4,68,nokia-1200
2005-01-11 06:30:10,call,7,1,60,186.0,7,motorola-c113
2005-01-11 06:30:56,call,72,40,547,1695.7,72,nokia-1100
2005-01-11 07:49:45,call,82,51,792,2455.2,82,motorola-c113
2005-01-11 08:08:24,balance inquiry,62,,,0,62,motorola-c113
2005-01-11 08:48:26,call,20,5,1179,3654.9,20,motorola-c113
2005-01-11 10:00:49,sms,58,67,,50,58,motorola-c113
2005-01-11 10:19:18,call,77,28,174,539.4,77,motorola-c113
2005-01-11 11:23:46,call,96,80,20,62.0,96,nokia-1100
2005-01-11 11:36:25,topup,27,,,-500,27,nokia-1100
2005-01-11 12:02:30,call,61,40,498,1543.8,61,nokia-1100
2005-01-11 12:15:42,call,62,40,112,347.2,62,motorola-c113
2005-01-11 12:17:49,call,23,5,900,2790.0,23,motorola-c113
2005-01-11 12:39:35,call,1,93,209,647.9,1,motorola-c113
2005-01-11 12:55:09,call,42,14,111,344.1,42,nokia-1100
2005-01-11 13:04:21,topup,3,,,-1000,3,nokia-1100
2005-01-11 13:16:07,topup,48,,,-5000,48,nokia-1200
2005-01-11 13:53:03,balance inquiry,96,,,0,96,nokia-1100
2005-01-11 14:06:05,call,6,86,28,86.8,6,nokia-1200
2005-01-11 14:59:38,call,5,46,746,2312.6,5,nokia-1200
2005-01-11 15:23:59,call,27,12,55,170.5,27,nokia-1100
2005-01-11 15:58:53,balance inquiry,10,,,0,10,blackberry curve
2005-01-11 16:15:44,topup,67,,,-500,67,blackberry curve
2005-01-11 16:18:37,call,26,51,29,89.9,26,motorola-c113
2005-01-11 17:01:59,sms,49,62,,50,49,motorola-c113
2005-01-11 17:17:25,call,49,40,377,1168.7,49,motorola-c113
2005-01-11 17:38:38,call,61,88,134,415.4,61,nokia-1100
2005-01-11 19:16:15,call,20,6,331,1026.1,20,motorola-c113
2005-01-11 19:37:49,call,59,88,16,49.6,59,nokia-1200
2005-01-11 20:27:44,call,77,34,63,195.3,77,motorola-c113
2005-01-11 20:36:34,call,72,59,101,313.1,72,nokia-1100
2005-01-11 20:47:48,balance inquiry,27,,,0,27,nokia-1100
2005-01-11 21:48:35,call,40,67,147,455.7,40,nokia-1100
2005-01-11 21:52:24,call,10,7,130,403.0,10,blackberry curve
2005-01-11 22:23:59,call,57,15,132,409.2,57,nokia-1100
2005-01-11 23:50:41,sms,6,41,,50,6,nokia-1200
2005-01-12 00:16:56,balance inquiry,66,,,0,66,nokia-1100
2005-01-12 00:33:04,call,52,1,598,1853.8,52,nokia-1200
2005-01-12 00:46:17,call,29,1,191,592.1,29,motorola-c113
2005-01-12 01:09:51,call,6,86,380,1178.0,6,nokia-1200
2005-01-12 01:42:37,call,24,42,82,254.2,24,nokia-1200
2005-01-12 02:32:11,call,28,2,26,80.6,28,motorola-c113
2005-01-12 02:32:51,call,66,70,135,418.5,66,nokia-1100
2005-01-12 02:38:33,call,94,44,243,753.3,94,motorola-c113
2005-01-12 04:00:48,balance inquiry,49,,,0,49,motorola-c113
2005-01-12 04:15:41,call,74,43,494,1531.4,74,nokia-1200
2005-01-12 05:29:23,call,58,67,482,1494.2,58,motorola-c113
2005-01-12 06:03:29,call,24,42,1,3.1,24,nokia-1200
2005-01-12 06:19:17,call,36,1,617,1912.7,36,nokia-1100
2005-01-12 07:04:12,call,70,66,70,217.0,70,motorola-c113
2005-01-12 07:40:06,call,98,7,514,1593.4,98,blackberry curve
2005-01-12 08:03:16,call,84,59,232,719.2,84,motorola-c113
2005-01-12 10:25:46,balance inquiry,81,,,0,81,nokia-1100
2005-01-12 10:54:23,call,9,6,335,1038.5,9,motorola-c113
2005-01-12 12:44:15,balance inquiry,67,,,0,67,blackberry curve
2005-01-12 14:23:20,call,6,65,210,651.0,6,nokia-1200
2005-01-12 14:51:58,call,64,7,465,1441.5,64,nokia-1200
2005-01-12 15:03:39,sms,14,96,,50,14,nokia-1200
2005-01-12 15:19:14,call,12,21,36,111.6,12,motorola-c113
2005-01-12 15:58:59,balance inquiry,81,,,0,81,nokia-1100
2005-01-12 16:31:18,call,5,17,85,263.5,5,nokia-1200
2005-01-12 16:57:26,call,74,43,218,675.8,74,nokia-1200
2005-01-12 17:16:56,call,20,6,273,846.3,20,motorola-c113
2005-01-12 17:52:57,call,79,22,1622,5028.2,79,nokia-1100
2005-01-12 18:41:27,call,87,0,344,1066.4,87,blackberry curve
2005-01-12 19:09:22,topup,49,,,-500,49,motorola-c113
2005-01-12 20:18:06,call,48,5,314,973.4,48,nokia-1200
2005-01-12 20:32:22,call,79,8,231,716.1,79,nokia-1100
2005-01-12 21:03:57,call,3,40,452,1401.2,3,nokia-1100
2005-01-12 21:33:04,call,47,4,461,1429.1,47,motorola-c113
2005-01-12 21:36:35,call,48,15,225,697.5,48,nokia-1200
2005-01-12 21:47:35,call,55,22,342,1060.2,55,nokia-1100
2005-01-12 22:04:28,balance inquiry,93,,,0,93,nokia-1200
2005-01-12 23:02:52,topup,91,,,-1000,91,motorola-c113
2005-01-12 23:29:51,call,61,0,222,688.2,61,nokia-1100
2005-01-12 23:55:17,call,62,61,370,1147.0,62,motorola-c113
2005-01-13 00:18:58,sms,57,15,,50,57,nokia-1100
2005-01-13 01:48:49,topup,35,,,-500,35,nokia-1200
2005-01-13 02:49:37,call,3,71,786,2436.6,3,nokia-1100
2005-01-13 03:18:09,call,3,71,507,1571.7,3,nokia-1100
2005-01-13 03:32:08,call,80,26,357,1106.7,80,nokia-1200
2005-01-13 03:48:48,call,1,29,38,117.8,1,motorola-c113
2005-01-13 04:23:21,balance inquiry,82,,,0,82,motorola-c113
2005-01-13 05:40:20,call,81,27,326,1010.6,81,nokia-1100
2005-01-13 05:45:51,call,29,1,166,514.6,29,motorola-c113
2005-01-13 05:57:32,call,57,15,77,238.7,57,nokia-1100
2005-01-13 06:04:33,call,41,23,615,1906.5,41,nokia-1200
2005-01-13 06:38:54,call,22,12,104,322.4,22,nokia-1100
2005-01-13 07:45:26,call,93,47,166,514.6,93,nokia-1200
2005-01-13 08:20:42,balance inquiry,94,,,0,94,motorola-c113
2005-01-13 11:51:43,call,63,9,835,2588.5,63,nokia-1100
2005-01-13 12:54:13,call,61,0,73,226.3,61,nokia-1100
2005-01-13 13:15:20,topup,6,,,-5000,6,nokia-1200
2005-01-13 13:48:39,sms,10,79,,50,10,blackberry curve
2005-01-13 14:26:45,call,52,1,186,576.6,52,nokia-1200
2005-01-13 15:45:13,call,91,33,779,2414.9,91,motorola-c113
2005-01-13 16:31:11,call,47,25,206,638.6,47,motorola-c113
2005-01-13 16:49:01,call,34,67,694,2151.4,34,nokia-1100
2005-01-13 16:56:13,call,86,6,701,2173.1,86,motorola-c113
2005-01-13 18:23:39,call,15,68,587,1819.7,15,motorola-c113
2005-01-13 19:04:13,call,91,23,316,979.6,91,motorola-c113
2005-01-13 19:20:11,call,30,19,4,12.4,30,nokia-1100
2005-01-13 19:45:10,call,8,15,154,477.4,8,motorola-c113
2005-01-13 19:46:18,call,23,3,1985,6153.5,23,motorola-c113
2005-01-13 20:35:59,call,29,1,586,1816.6,29,motorola-c113
2005-01-13 20:49:35,call,63,11,377,1168.7,63,nokia-1100
2005-01-13 21:00:05,call,82,34,134,415.4,82,motorola-c113
2005-01-13 21:26:04,call,53,7,390,1209.0,53,motorola-c113
2005-01-13 21:50:56,call,10,79,8,24.8,10,blackberry curve
2005-01-13 22:10:44,call,42,14,339,1050.9,42,nokia-1100
2005-01-13 22:29:06,sms,22,55,,50,22,nokia-1100
2005-01-13 22:47:04,call,3,4,701,2173.1,3,nokia-1100
2005-01-13 23:32:56,sms,29,6,,50,29,motorola-c113
2005-01-14 00:31:36,call,41,34,231,716.1,41,nokia-1200
2005-01-14 00:58:17,call,46,5,90,279.0,46,motorola-c113
2005-01-14 01:09:40,call,3,4,964,2988.4,3,nokia-1100
2005-01-14 02:00:06,balance inquiry,42,,,0,42,nokia-1100
2005-01-14 03:07:56,balance inquiry,14,,,0,14,nokia-1200
2005-01-14 03:14:02,call,54,41,148,458.8,54,nokia-1100
2005-01-14 03:34:52,call,39,24,599,1856.9,39,blackberry curve
2005-01-14 05:07:01,sms,15,14,,50,15,motorola-c113
2005-01-14 05:19:18,call,13,4,542,1680.2,13,nokia-1100
2005-01-14 05:56:02,topup,8,,,-5000,8,motorola-c113
2005-01-14 06:28:44,call,11,63,698,2163.8,11,motorola-c113
2005-01-14 06:30:31,call,30,19,193,598.3,30,nokia-1100
2005-01-14 06:52:06,call,33,10,154,477.4,33,blackberry curve
2005-01-14 08:30:05,call,3,43,1656,5133.6,3,nokia-1100
2005-01-14 10:44:33,call,38,2,287,889.7,38,nokia-1100
2005-01-14 11:44:24,call,80,26,7,21.7,80,nokia-1200
2005-01-14 12:35:07,call,72,59,793,2458.3,72,nokia-1100
2005-01-14 13:16:17,call,6,41,92,285.2,6,nokia-1200
2005-01-14 13:31:14,call,91,33,298,923.8,91,motorola-c113
2005-01-14 13:45:39,sms,63,11,,50,63,nokia-1100
2005-01-14 14:08:25,call,3,40,402,1246.2,3,nokia-1100
2005-01-14 14:21:04,topup,93,,,-500,93,nokia-1200
2005-01-14 14:43:45,call,93,17,247,765.7,93,nokia-1200
2005-01-14 15:50:46,call,22,55,572,1773.2,22,nokia-1100
2005-01-14 16:03:18,call,3,40,332,1029.2,3,nokia-1100
2005-01-14 16:19:23,call,53,7,644,1996.4,53,motorola-c113
2005-01-14 17:48:47,call,87,0,231,716.1,87,blackberry curve
2005-01-14 18:17:42,call,97,20,591,1832.1,97,motorola-c113
2005-01-14 18:48:40,call,76,27,103,319.3,76,blackberry curve
2005-01-14 19:04:47,call,47,25,977,3028.7,47,motorola-c113
2005-01-14 20:26:17,call,48,35,70,217.0,48,nokia-1200
2005-01-14 21:31:33,balance inquiry,8,,,0,8,motorola-c113
2005-01-14 22:01:26,call,57,40,460,1426.0,57,nokia-1100
2005-01-14 22:01:50,call,17,3,49,151.9,17,nokia-1200
2005-01-14 22:34:02,sms,93,47,,50,93,nokia-1200
2005-01-14 23:31:58,call,23,3,1132,3509.2,23,motorola-c113
2005-01-15 01:29:33,sms,52,1,,50,52,nokia-1200
2005-01-15 02:15:53,call,77,34,242,750.2,77,motorola-c113
2005-01-15 02:56:36,call,33,14,2,6.2,33,blackberry curve
2005-01-15 03:03:07,call,14,96,738,2287.8,14,nokia-1200
2005-01-15 03:49:51,sms,15,1,,50,15,motorola-c113
2005-01-15 04:02:02,call,61,40,148,458.8,61,nokia-1100
2005-01-15 04:46:13,call,27,12,603,1869.3,27,nokia-1100
2005-01-15 05:10:25,call,49,40,421,1305.1,49,motorola-c113
2005-01-15 05:14:27,call,63,9,551,1708.1,63,nokia-1100
2005-01-15 05:30:14,call,15,1,37,114.7,15,motorola-c113
2005-01-15 06:02:54,call,61,40,36,111.6,61,nokia-1100
2005-01-15 06:07:22,sms,33,10,,50,33,blackberry curve
2005-01-15 06:48:09,call,20,6,181,561.1,20,motorola-c113
2005-01-15 09:23:48,call,46,5,63,195.3,46,motorola-c113
2005-01-15 09:54:20,sms,15,68,,50,15,motorola-c113
2005-01-15 11:14:26,call,42,14,74,229.4,42,nokia-1100
2005-01-15 14:05:27,call,62,61,30,93.0,62,motorola-c113
2005-01-15 14:38:00,call,80,26,90,279.0,80,nokia-1200
2005-01-15 16:18:10,call,11,63,89,275.9,11,motorola-c113
2005-01-15 17:36:28,balance inquiry,73,,,0,73,blackberry curve
2005-01-15 19:38:17,call,15,68,1005,3115.5,15,motorola-c113
2005-01-16 01:03:40,sms,4,41,,50,4,nokia-1100
2005-01-16 01:33:05,call,10,79,183,567.3,10,blackberry curve
2005-01-16 03:51:50,call,91,23,491,1522.1,91,motorola-c113
2005-01-16 07:48:28,call,24,23,361,1119.1,24,nokia-1200
